id-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations,start_year,duration,success
30297,NCT02697552,Safety Study of HBI-8000 in Japanese Patients With Non Hodgkin's Lymphoma,A Phase 1 Open-label Dose Escalation Study to Evaluate the Safety and Pharmacokinetics of HBI-8000 in Japanese Patients With Non Hodgkin's Lymphoma,1,completed,2014-03-31,2016-10-31,2016-10-31,13.0,ACTUAL,['Non-Hodgkin Lymphoma'],['Tucidinostat'],['B1065'],[['Small Molecule']],[['Small Molecule']],[['Histone deacetylase']],[['HDAC']],2014.0,945.0,1
25951,NCT02159365,Study of Safety of Elotuzumab Administered Over Approximately 60 Minutes in Combination With Lenalidomide and Dexamethasone for Newly Diagnosed or Relapsed/Refractory Multiple Myeloma Patients,A Phase 2 Single Arm Study of Safety of Elotuzumab Administered Over Approximately 60 Minutes in Combination With Lenalidomide and Dexamethasone for Newly Diagnosed or Relapsed/Refractory Multiple Myeloma Patients,2,completed,2014-03-08,2018-07-11,2016-06-30,84.0,ACTUAL,['Multiple Myeloma'],"['Elotuzumab', 'Lenalidomide', 'Dexamethasone']","['B418', 'B2071', 'B1128']","[['Antibody'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Molecular glue'], ['Small Molecule']]","[['SLAM family member 7'], ['casein kinase 1 alpha 1', 'Cereblon', 'DNA-binding protein Ikaros', 'Interleukin-2', 'Interleukin-6', 'Tumor necrosis factor Î±', 'Zinc finger protein Aiolos'], ['Glucocorticoid receptor']]","[['SLAMF7'], ['IFNÎ³', 'CK1Î±', 'CRBN', 'IKZF1', 'IL-2', 'IL-6', 'TNF-Î±', 'IKZF3'], ['GR']]",2014.0,1586.0,1
23777,NCT01895842,Ruxolitinib for Patients With Low or Intermediate-1 Risk Myelodysplastic Syndrome (MDS),Phase I Study of Ruxolitinib for Patients With Low or Intermediate-1 Risk Myelodysplastic Syndrome (MDS),1,completed,2014-02-28,2019-04-02,2019-04-02,31.0,ESTIMATED,['Leukemia'],['Ruxolitinib'],['B481'],[['Small Molecule']],[['Small Molecule']],"[['Tyrosine-protein kinase JAK1', 'Tyrosine-protein kinase JAK2']]","[['JAK1', 'JAK2']]",2014.0,1859.0,1
25001,NCT02041429,Ruxolitinib W/ Preop Chemo For Triple Negative Inflammatory Brca,Phase II Study of Combination Ruxolitinib (INCB018242) With Preoperative Chemotherapy for Triple Negative Inflammatory Breast Cancer Following Completion of a Phase I Combination Study in Recurrent/Metastatic Breast Cancer,1,completed,2014-02-28,2021-01-31,2016-05-31,20.0,ACTUAL,"['Breast Cancer', 'Brain Metastasis']","['Ruxolitinib', 'Paclitaxel']","['B481', 'B1250']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Tyrosine-protein kinase JAK1', 'Tyrosine-protein kinase JAK2'], ['Tubulin beta-1 chain']]","[['JAK1', 'JAK2'], ['TUBB1']]",2014.0,2529.0,1
25298,NCT02076230,A Phase 1 TH-302 Mass Balance Trial,"A Phase I, Open-Label, Two-Center Trial to Investigate the Mass Balance and Metabolite Profile of TH-302 in Cancer Patients With Locally Advanced or Metastatic Solid Tumors",1,completed,2014-02-28,2016-03-31,2014-09-30,10.0,ACTUAL,['Solid Tumors'],"['[14C] TH-302', 'Evofosfamide']","['B11493', 'B864']","[['Radiopharmaceutical Imaging'], ['Small Molecule']]","[['Radiopharmaceutical Imaging'], ['Small Molecule']]","[[], ['DNA']]","[[], ['DNA']]",2014.0,762.0,1
25390,NCT02089178,"Comparison of the Effect of Total Intravenous Anesthesia and Inhalation Anesthesia on Cancer Cell Cytotoxicity, Micrometastasis and Recurrence of Tumor in Patients Undergoing Breast Tumor Resection",,,terminated,2014-02-28,2014-12-30,2014-12-30,48.0,ACTUAL,['Breast Cancer'],"['Propofol', 'Remifentanil', 'Sevoflurane', 'General Anesthesia Procedure']","['B1822', 'B2', 'B100']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Gamma-aminobutyric acid A receptor'], ['Mu opioid receptor'], []]","[['GABAA receptor'], ['Î¼ opioid receptor'], []]",2014.0,305.0,0
39792,NCT03977103,Irradiation-based Myeloablative Conditioning Followed by Treg/Tcon Immunotherapy in HSCT,Antileukemic Activity of Allogeneic Hematopoietic Stem Cell Transplantation With Fractionated Total Body Irradiation or Total Marrow and Lymph Node Irradiation Followed by Adoptive Immunotherapy With Regulatory and Conventional T Cells,2,unknown,2014-02-28,2023-02-28,2023-02-28,80.0,ESTIMATED,"['Acute Myeloid Leukemia', 'Acute Lymphoblastic Leukemia', 'Myeloproliferative Neoplasm', 'Hematology', 'Multiple Myeloma', 'Other Hematologic Malignant Neoplasms']","['Radiation Therapy', 'Carvedilol', 'glucosamine sulfate potassium chloride', 'Allogeneic Hematopoietic Stem Cell Transplantation']","['B2019', 'B9375']","[['Small Molecule'], []]","[['Small Molecule'], []]","[['Adrenergic receptor alpha-1', 'Beta-1 adrenergic receptor', 'Beta-2 adrenergic receptor'], []]","[['adrenergic receptor', 'ADRA1A', 'Î²1-adrenergic receptor', 'Î²2-adrenergic receptor'], []]",2014.0,3287.0,0
24864,NCT02027090,High Dose Versus Routine Dose Icotinib in Advanced Non-small Cell Lung Cancer Patients With Stable Disease,High Dose Versus Routine Dose Icotinib in Pretreated Non-small Cell Lung Cancer Patients With Stable Disease: a Phase II Randomized Study,2,unknown,2014-01-31,2016-12-31,2016-06-30,64.0,ESTIMATED,['Non-Small Cell Lung Cancer'],['Icotinib'],['B553'],[['Small Molecule']],[['Small Molecule']],[['Epidermal growth factor receptor erbB1']],"[['EGFR L858R', 'EGFR']]",2014.0,1065.0,0
24897,NCT02029937,High Resolution Microendoscopy for the Detection of Esophageal Squamous Cell Neoplasia,"High Resolution Microendoscopy for the Detection of Esophageal Squamous Cell Neoplasia: A Randomized, Multicenter Trial of Accuracy, Yield, and Clinical Impact",2,unknown,2014-01-31,2021-12-31,2021-12-31,1300.0,ESTIMATED,"['Eye Neoplasm', 'Intraepithelial Neoplasia']","['Proflavine Hemisulfate', 'High-Resolution Microendoscopy']",[],[],[],[],[],2014.0,2891.0,0
19645,NCT01397799,Evaluation of KX2-391 in Elderly Subjects With Acute Myeloid Leukemia (AML),"A Phase 1b Rising Multiple-Dose Study to Evaluate Safety, Tolerability and Activity of KX2-391 in Elderly Subjects With Acute Myeloid Leukemia Who Are Refractory to or Have Declined Standard Induction Therapy",1,completed,2013-12-31,2014-07-31,2014-07-31,24.0,ACTUAL,['Acute Myeloid Leukemia'],['Tirbanibulin'],['B1943'],[['Small Molecule']],[['Small Molecule']],"[['SRC inhibitors(Tyrosine-protein kinase SRC inhibitors)', 'Tubulin beta-1 chain']]","[['SRC', 'TUBB1']]",2013.0,212.0,1
21277,NCT01588951,Consolidation Therapy for Acute Myeloid Leukemia Guided by Leukemia Stem Cell Behavior,Consolidation Therapy for Acute Myeloid Leukemia Guided by Leukemia Stem Cell Behavior,2,terminated,2013-12-31,2017-04-30,2017-04-30,10.0,ACTUAL,['Acute Myeloid Leukemia'],"['Cytarabine', 'Allogeneic Stem Cell Transplantation']",['B2050'],[['Small Molecule']],[['Small Molecule']],[['DNA-directed DNA polymerase']],[['DNA-directed DNA polymerase']],2013.0,1216.0,0
21844,NCT01659502,Investigator's Initiated Phase II Study for Pancreatic Cancer Patients,,2,unknown,2013-12-31,,2014-10-31,10.0,ESTIMATED,['Pancreatic Cancer'],['TL 118'],['B4686'],[['Small Molecule']],[['Small Molecule']],[[]],[['H2 receptor']],2013.0,,0
24037,NCT01928030,Recombinant Human Hyaluronidase in Treating Lymphedema in Patients With Cancer,Pilot Phase 1-2 Investigational Study to Assess the Efficacy and Safety of Recombinant Hyaluronidase (rHUPH20) in the Treatment of Secondary Lymphedema Resulting From Local Management of Malignancy,1,terminated,2013-12-31,2015-11-30,2015-11-30,3.0,ACTUAL,"['Lymphedema', 'Malignant Neoplasm']",['Recombinant Human Hyaluronidase'],[],[],[],[],[],2013.0,699.0,0
24522,NCT01987102,"Investigation of [6R] 5,10-methylenetetrahydrofolate (Arfolitixorin) as Rescue Therapy for Osteosarcoma Patients Treated With HDMTX.","An Open-Label, Multicenter, Phase I/II Clinical Trial to Identify the ModufolinÂ® Dose With Most Favorable Safety Prospect and Confirmed Ability to Mitigate High-Dose Methotrexate Induced Toxicity During Treatment of Osteosarcoma Patients",1,completed,2013-12-31,2017-01-03,2017-01-03,18.0,ACTUAL,['Osteosarcoma'],"['Folinic acid', 'Folitixorin', 'High-Dose Methotrexate Regimen']","['B226', 'B68']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['Thymidylate synthase']]","[[], ['TYMS']]",2013.0,1099.0,1
24648,NCT02001272,EWOC-1 Trial: Carboplatin +/- Paclitaxel in Vulnerable Elderly Patients With Stage III-IV Advanced Ovarian Cancer,"EWOC-1 Trial: Multicenter, Randomized Trial of Carboplatin +/- Paclitaxel in Vulnerable Elderly Patients With Stage III-IV Advanced Ovarian Cancer",2,completed,2013-12-31,2020-02-29,2020-02-29,120.0,ACTUAL,['Ovarian Cancer'],"['Paclitaxel', 'Carboplatin']","['B1250', 'B274']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Tubulin beta-1 chain'], ['DNA']]","[['TUBB1'], ['DNA']]",2013.0,2251.0,1
24386,NCT01969695,An Extension Study of ABT-199 in Subjects With Advanced Non-Hodgkin's Lymphoma,An Extension Study of Venetoclax in Subjects With Advanced Non-Hodgkin's Lymphoma,1,completed,2013-12-20,2019-12-16,2019-12-16,11.0,ACTUAL,['Non-Hodgkin Lymphoma'],['Venetoclax'],['B927'],[['Small Molecule']],[['Small Molecule']],[['Apoptosis regulator Bcl-2']],[['Bcl-2']],2013.0,2187.0,1
24427,NCT01974349,To Assess the Effect of Food on the Pharmacokinetics of Selumetinib (AZD6244; ARRY-142886) (Hyd-Sulfate) in Healthy Male Volunteers,"A Phase I, Randomized, Open-label, Single-center, Crossover Study to Assess the Effect of Food on the Pharmacokinetics of a 75 mg Single Oral Dose of Selumetinib (AZD6244; ARRY-142886) (Hyd-Sulfate) in Healthy Male Volunteers Aged 18 to 45 Years",1,completed,2013-11-30,2014-02-28,2014-02-28,39.0,ACTUAL,['Solid Tumors'],['Selumetinib'],['B360'],[['Small Molecule']],[['Small Molecule']],"[['Dual specificity mitogen-activated protein kinase kinase 1', 'Dual specificity mitogen-activated protein kinase kinase 2']]","[['MEK1', 'MEK2']]",2013.0,90.0,1
23069,NCT01809171,Placebo-controlled Trial With Vitamin D to Prevent Worsening/Relieve Aromatase Inhibitor-induced Musculoskeletal Symptoms in Breast Cancer Patients,Placebo-controlled Trial With Vitamin D to Prevent Worsening/Relieve Aromatase Inhibitor-induced Musculoskeletal Symptoms in Breast Cancer Patients,2,terminated,2013-10-31,2015-08-31,2015-08-31,15.0,ACTUAL,"['Breast Cancer', 'Musculoskeletal Disease']","['Colecalciferol', 'Placebo Control']",['B2111'],[[]],[[]],[['Vitamin D receptor']],[['VDR']],2013.0,669.0,0
23566,NCT01866449,Prospective Phase 2 Trial of Cabazitaxel in Patients With Temozolomide Refractory Glioblastoma Multiforme,Prospective Controlled Phase 2 Trial of Cabazitaxel in Patients With Temozolomide Refractory Glioblastoma Multiforme (GBM)- The C-GBM Study -,2,completed,2013-10-31,2017-08-25,2016-12-31,24.0,ACTUAL,['Glioblastoma'],['Cabazitaxel'],['B185'],[['Small Molecule']],[['Small Molecule']],[['Tubulin beta-1 chain']],[['TUBB1']],2013.0,1394.0,1
58667,NCT01976195,High-dose Dexamethasone Combining Thalidomide Versus Dexamethasone Mono-therapy for Management of Newly-diagnosed ITP,"An Open-label, Randomized Multicenter Investigation of High-dose Dexamethasone Combining Thalidomide Versus High-dose Dexamethasone Mono-therapy for Management of Newly-diagnosed Immune Thrombocytopenia",2,withdrawn,2013-10-31,,2014-12-31,0.0,ACTUAL,['Primary Immune Thrombocytopenia'],"['Dexamethasone', 'Thalidomide']","['B1128', 'B1641']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Molecular glue']]","[['Glucocorticoid receptor'], ['Alpha-1-acid glycoprotein 1', 'Alpha-1-acid glycoprotein 2', 'Cereblon', 'DNA-binding protein Ikaros', 'Sal-like protein 4', 'Tumor necrosis factor', 'Zinc finger protein Aiolos']]","[['GR'], ['AGP1', 'AGP2', 'CRBN', 'IKZF1', 'SALL4', 'TNF', 'IKZF3']]",2013.0,,0
24544,NCT01989845,Rivaroxaban for the Prevention of Venous Thromboembolism in Asian Patients With Cancer,"Prospective, Multicenter Study Investigating Efficacy and Safety of Oral Rivaroxaban for the Prevention of Recurrent Venous Thromboembolism in Korean Patients With Cancers",4,completed,2013-10-31,2016-12-31,2016-12-31,127.0,ACTUAL,"['Rivaroxaban', 'Cancer-associated Thrombosis', 'Recurrence', 'Genitourinary System Neoplasm']",['Rivaroxaban'],['B535'],[['Small Molecule']],[['Small Molecule']],[['Factor Xa']],[['factor Xa']],2013.0,1157.0,1
23409,NCT01848132,Efficacy/Safety Study of R-CHOP vs Bortezomib-R-CAP for Young Patients With Diffuse Large B-cell Lymphoma With Poor IPI.,Multicenter Randomized Phase II Study of Treatment With R-CHOP vs Bortezomib-R-CAP for Young Patients With Diffuse Large B-cell Lymphoma With Poor IPI.,2,completed,2013-10-03,2018-08-31,2018-01-31,121.0,ACTUAL,['Diffuse Large B-Cell Lymphoma'],"['Bortezomib', 'Rituximab', 'Cyclophosphamide', 'Doxorubicin', 'Prednisone', 'Vincristine']","['B958', 'B163', 'B2818', 'B1914', 'B1979', 'B2083']","[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Proteasome'], ['B-lymphocyte antigen CD20'], ['DNA'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Glucocorticoid receptor'], ['Tubulin beta-1 chain']]","[['Proteasome'], ['CD20'], ['DNA'], ['TOP2'], ['GR'], ['TUBB1']]",2013.0,1793.0,1
23553,NCT01864772,"Phase II Trial of Carboplatin, 5-FU and Cetuximab in Elderly Fit (no Frailty) Patients With Recurrent/Metastatic HNSCC","Phase II Multicenter Trial Evaluating First Line Carboplatin, 5-Fluorouracil and Cetuximab in Patients With Recurrent or Metastatic Head and Neck Squamous Cell Cancer, Aged 70 and Over, Ranked as Fit (no Frailty) by Geriatric Assessment",2,completed,2013-09-30,2020-05-26,2020-04-30,85.0,ACTUAL,['Head and Neck Squamous Cell Carcinoma'],"['Carboplatin', 'Fluorouracil', 'Cetuximab']","['B274', 'B493', 'B164']","[['Small Molecule'], ['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody']]","[['DNA'], ['Thymidylate synthase'], ['Epidermal growth factor receptor erbB1']]","[['DNA'], ['TYMS'], ['EGFR']]",2013.0,2430.0,1
23153,NCT01820325,Safety and Efficacy of Buparlisib (BKM120) in Patients With Untreated Squamous Non-small Cell Lung Cancer,"A Dose-finding Phase Ib Study Followed by a Randomized, Double-blind Phase II Study of Carboplatin and Paclitaxel With or Without Buparlisib in Patients With Previously Untreated Metastatic Non-small Cell Lung Cancer (NSCLC) of Squamous Histology",1,terminated,2013-09-09,2014-06-18,2014-06-18,6.0,ACTUAL,['Non-Small Cell Lung Cancer'],"['Buparlisib', 'Carboplatin', 'Paclitaxel']","['B540', 'B274', 'B1250']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Phosphatidylinositol 3 kinase alpha', 'Phosphatidylinositol 3 kinase beta', 'Phosphatidylinositol 3 kinase delta', 'Phosphatidylinositol 3 kinase gamma'], ['DNA'], ['Tubulin beta-1 chain']]","[['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³'], ['DNA'], ['TUBB1']]",2013.0,282.0,0
25355,NCT02083692,Pilot Study of Metformin in Head and Neck Squamous Cell Cancer and Its Effects on Stromal-epithelial Metabolic Uncoupling,Pilot Study of Metformin in Head and Neck Squamous Cell Cancer and Its Effects on Stromal-epithelial Metabolic Uncoupling.,1,completed,2013-09-05,2017-04-06,2016-05-09,50.0,ACTUAL,['Head and Neck Squamous Cell Carcinoma'],['Metformin'],['B298'],[['Small Molecule']],[['Small Molecule']],[['Protein kinase AMP-activated non-catalytic subunit beta 1']],[['PRKAB1']],2013.0,1309.0,1
23128,NCT01816594,NeoPHOEBE: Neoadjuvant Trastuzumab + BKM120 in Combination With Weekly Paclitaxel in HER2-positive Primary Breast Cancer,"NeoPHOEBE: Pi3k Inhibition in Her2 OverExpressing Breast cancEr: A Phase II, Randomized, Parallel Cohort, Two Stage, Double-blind, Placebo-controlled Study of Neoadjuvant Trastuzumab Versus Trastuzumab + BKM120 in Combination With Weekly Paclitaxel in HER2-positive, PIK3CA Wild-type and PIK3CA Mutant Primary Breast Cancer",2,completed,2013-09-03,2015-02-18,2015-02-18,50.0,ACTUAL,['HER2-Positive Breast Cancer'],"['Buparlisib', 'Trastuzumab', 'Paclitaxel', 'Placebo']","['B540', 'B168', 'B1250']","[['Small Molecule'], ['Antibody'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule']]","[['Phosphatidylinositol 3 kinase alpha', 'Phosphatidylinositol 3 kinase beta', 'Phosphatidylinositol 3 kinase delta', 'Phosphatidylinositol 3 kinase gamma'], ['Receptor protein-tyrosine kinase erbB-2'], ['Tubulin beta-1 chain']]","[['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³'], ['HER2'], ['TUBB1']]",2013.0,533.0,1
24078,NCT01932580,"Pilot Study of Perioperative Docetaxel, Oxaliplatin, and 5-Fluorouracil (FLOT) in Gastroesophageal Adenocarcinoma","Pilot Study of Perioperative Docetaxel, Oxaliplatin, and 5-Fluorouracil (FLOT) in Patients With Gastric or Gastroesophageal Junction Adenocarcinoma",2,completed,2013-08-31,2015-06-30,2015-06-30,10.0,ACTUAL,"['Gastric Cancer', 'Esophageal Cancer']","['Fluorouracil', 'Oxaliplatin', 'Docetaxel']","['B493', 'B1229', 'B2814']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Thymidylate synthase'], ['DNA'], ['Tubulin beta-1 chain']]","[['TYMS'], ['DNA'], ['TUBB1']]",2013.0,668.0,1
22954,NCT01795430,"Whole-Body Radiation Therapy, Systemic Chemotherapy, and High-Dose Chemotherapy Followed By Stem Cell Rescue in Treating Patients With Poor-Risk Ewing Sarcoma","A Pilot Study of Whole-body MRI-guided Intensity Modulated Radiation Therapy Combined With Systemic Chemotherapy Followed by High-Dose Chemotherapy With Busulfan, Melphalan and Topotecan and Stem Cell Rescue in Patients With Poor Risk Ewing's Sarcoma",,withdrawn,2013-07-31,,2018-03-31,0.0,ACTUAL,"['Adult Supratentorial Primitive Neuroectodermal Tumor (PNET)', 'Ewing Sarcoma', 'Soft Tissue Sarcoma', 'Peripheral Primitive Neuroectodermal Tumor', 'Central Nervous System Embryonal Tumor', 'Connective and Soft Tissue Neoplasm', 'Untreated Childhood Supratentorial Primitive Neuroectodermal Tumor']","['Etoposide', 'Ifosfamide', 'Intensity-Modulated Radiation Therapy', 'topotecan hydrochloride', 'Busulfan', 'Melphalan', 'Autologous Hematopoietic Stem Cell Transplantation', 'Peripheral Blood Stem Cell Transplantation', 'Autologous Bone Marrow Transplantation']","['B1463', 'B8', 'B9293', 'B2060', 'B2073']","[['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule']]","[['Top II inhibitors (Topoisomerase II inhibitors)'], ['DNA'], [], ['DNA'], ['DNA']]","[['TOP2'], ['DNA'], [], ['DNA'], ['DNA']]",2013.0,,0
23421,NCT01849380,Neoadjuvant ECS Versus ECF in Local Advanced Breast Cancer,Neoadjuvant Epirubicin-cyclophosphamide-S-1 (ECS) Versus Epirubicin-cyclophosphamide-5-FU (ECF) in Local Advanced Breast Cancer,4,unknown,2013-06-30,2018-06-30,2013-10-31,240.0,ESTIMATED,"['Breast Neoplasm', 'Gastric Cancer']","['Gimeracil/oteracil/tegafur', 'Fluorouracil']","['B2855', 'B493']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Thymidylate synthase'], ['Thymidylate synthase']]","[['TYMS'], ['TYMS']]",2013.0,1826.0,0
20354,NCT01481233,Oral Colchicine in Men With Castrate Resistant Prostate Cancer,Phase II Trial of Oral Colchicine in Men With Castrate-Resistant Prostate Cancer Who Have Failed Taxotere-Based Chemotherapy,2,withdrawn,2013-05-31,2013-08-31,2013-08-31,0.0,ACTUAL,['Prostate Cancer'],['Colchicine'],['B19'],[[]],[[]],[['Tubulin beta-1 chain']],[['TUBB1']],2013.0,92.0,0
23418,NCT01849250,Study of Docosahexaenoic Acid (DHA) in Triple Negative Breast Cancer Survivors,"A Multicenter Phase II Study of Docosahexaenoic Acid (DHA) in Patients With a History of Breast Cancer, Premalignant Lesions, or Benign Breast Disease",2,completed,2013-05-31,2020-04-22,2016-01-11,65.0,ACTUAL,"['Breast Neoplasm', 'Breast Ductal Carcinoma In Situ', 'Breast Cancer', 'Breast Cancer', 'Breast Paget Disease', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer']","['Docosahexaenoic acid', 'Placebo Control']",['B5914'],[['Small Molecule']],[['Small Molecule']],[[]],[[]],2013.0,2518.0,1
23576,NCT01867866,Study Comparing the Pharmacokinetics of FTD as a Component of TAS-102 With FTD Alone,"A Phase 1, Open-Label, Randomized, Parallel Group Study Evaluating the Pharmacokinetics of FTD as a Component of TAS-102 Compared With FTD Alone",1,completed,2013-05-31,2016-06-30,2013-10-31,44.0,ACTUAL,['Solid Tumors'],"['Tipiracil/trifluridine', 'Trifluridine']","['B2936', 'B43']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Thymidine phosphorylase', 'Thymidylate synthase'], ['DNA-directed DNA polymerase']]","[['TYMP', 'TYMS'], ['DNA-directed DNA polymerase']]",2013.0,1126.0,1
23395,NCT01846416,A Study of Atezolizumab in Participants With Programmed Death-Ligand 1 (PD-L1) Positive Locally Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC) [FIR],"A Phase II, Multicenter, Single-arm Study of MPDL3280A in Patients With PD-L1-Positive Locally Advanced or Metastatic Non-small Cell Lung Cancer",2,completed,2013-05-30,2017-12-18,2015-01-07,138.0,ACTUAL,['Non-Small Cell Lung Cancer'],['Atezolizumab'],['B1084'],[['Antibody']],[['Monoclonal Antibody']],[['Programmed death-ligand 1']],[['PDL1']],2013.0,1663.0,1
44318,NCT04635852,Fentanyl Buccal Tablet for the Relief of Episodic Breathlessness in Cancer Patients,"EffentoraÂ® for Dyspnoea - Fentanyl Buccal Tablet for the Relief of Episodic Breathlessness in Cancer Patients: A Multicenter, Open Label, Randomized, Morphine-controlled, Crossover, Phase II-TRIAL",2,completed,2013-03-31,2014-12-31,2014-11-30,10.0,ACTUAL,"['Cancer', 'Respiratory System Neoplasm']","['Fentanyl', 'Morphine']","['B1961', 'B2007']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Opioid receptors'], ['Kappa opioid receptor', 'Mu opioid receptor']]","[['Opioid receptors'], ['Î´ opioid receptor', 'Îº opioid receptor', 'Î¼ opioid receptor']]",2013.0,640.0,1
21592,NCT01630564,Donor Cord Blood T-Cell Infusion After Stem Cell Transplant in Treating Patients With Relapsed Hematological Malignancies,Phase I Study of Ex Vivo Expanded Donor Cord Blood T-Lymphocyte Infusion in Post-Transplant Relapsed Patients,1,terminated,2013-03-11,2018-05-30,2018-05-30,2.0,ACTUAL,['Hematology'],"['Aldesleukin', 'Umbilical Cord Blood Stem Cell', 'Ex Vivo-Expanded Cord Blood Progenitor Cell Infusion', 'Umbilical Cord Blood-Derived Lymphocyte Therapy']",['B136'],[['Other Protein Therapy']],[['Interleukin']],[['Interleukin-2 receptor']],[['IL-2R']],2013.0,1906.0,0
